transaction_id,account_code,level_code,version,period_date,amount
TXN0002245,EXP056,L07,Actual,2025-11-01,193720.1
TXN0002246,HC003,L08,Budget,2025-03-01,26.0
TXN0002247,EXP047,L07,Actual,2025-08-01,129872.26
TXN0002248,EXP038,L09,Forecast,2025-01-01,334421.17
TXN0002249,REV003,L10,Forecast,2025-08-01,455412.25
TXN0002250,REV005,L03,Actual,2026-02-01,92424.31
TXN0002251,EXP032,L01,Forecast,2026-02-01,295341.6
TXN0002252,EXP019,L03,Budget,2026-03-01,203065.15
TXN0002253,EXP059,L07,Forecast,2025-09-01,111771.33
TXN0002254,EXP030,L12,Budget,2026-01-01,291641.1
TXN0002255,EXP001,L02,Forecast,2026-03-01,337610.06
TXN0002256,EXP055,L06,Actual,2026-02-01,104050.07
TXN0002257,EXP027,L02,Actual,2025-05-01,272415.76
TXN0002258,EXP025,L08,Budget,2026-01-01,222274.17
TXN0002259,EXP052,L04,Budget,2025-12-01,264330.38
TXN0002260,EXP057,L08,Forecast,2025-03-01,208747.95
TXN0002261,EXP053,L08,Forecast,2025-02-01,375476.22
TXN0002262,EXP005,L05,Actual,2026-04-01,369952.12
TXN0002263,EXP006,L08,Forecast,2025-04-01,6415.0
TXN0002264,EXP034,L11,Actual,2025-11-01,18321.86
TXN0002265,EXP030,L12,Forecast,2026-06-01,155253.38
TXN0002266,EXP019,L03,Budget,2025-12-01,165935.18
TXN0002267,EXP057,L08,Actual,2025-02-01,136309.45
TXN0002268,REV003,L10,Budget,2025-08-01,427575.98
TXN0002269,EXP059,L07,Actual,2026-05-01,99767.56
TXN0002270,REV002,L09,Actual,2026-04-01,597920.3
TXN0002271,EXP043,L10,Budget,2025-01-01,327334.5
TXN0002272,EXP031,L10,Forecast,2025-04-01,220101.47
TXN0002273,EXP004,L10,Budget,2025-06-01,169410.62
TXN0002274,EXP057,L08,Actual,2025-09-01,310888.41
TXN0002275,EXP040,L10,Budget,2026-05-01,181944.54
TXN0002276,EXP042,L12,Forecast,2026-02-01,132980.54
TXN0002277,EXP033,L05,Actual,2025-02-01,156109.91
TXN0002278,EXP049,L04,Budget,2026-02-01,83331.43
TXN0002279,EXP044,L03,Budget,2026-05-01,278052.61
TXN0002280,EXP056,L07,Forecast,2026-04-01,394989.75
TXN0002281,REV002,L09,Forecast,2025-11-01,728996.97
TXN0002282,EXP041,L06,Actual,2025-01-01,337849.32
TXN0002283,EXP041,L06,Actual,2025-05-01,57321.57
TXN0002284,EXP003,L12,Forecast,2026-03-01,25355.72
TXN0002285,EXP042,L12,Forecast,2026-02-01,306467.71
TXN0002286,EXP049,L04,Budget,2026-06-01,345998.79
TXN0002287,EXP044,L03,Forecast,2026-03-01,13836.34
TXN0002288,EXP026,L04,Budget,2025-06-01,335896.49
TXN0002289,EXP049,L04,Budget,2026-01-01,305676.4
TXN0002290,EXP037,L01,Forecast,2025-01-01,190877.49
TXN0002291,EXP052,L04,Forecast,2025-06-01,307161.6
TXN0002292,EXP033,L05,Forecast,2025-03-01,269815.75
TXN0002293,EXP037,L01,Forecast,2025-06-01,197234.15
TXN0002294,EXP036,L06,Budget,2026-02-01,281566.31
TXN0002295,EXP057,L08,Budget,2025-08-01,186532.92
TXN0002296,EXP030,L12,Forecast,2025-01-01,214489.6
TXN0002297,EXP053,L08,Actual,2025-09-01,70303.04
TXN0002298,EXP038,L09,Actual,2025-06-01,14022.4
TXN0002299,EXP046,L06,Forecast,2026-06-01,275411.37
TXN0002300,EXP043,L10,Budget,2025-03-01,270479.58
TXN0002301,HC001,L04,Actual,2025-10-01,44.0
TXN0002302,EXP041,L06,Forecast,2025-01-01,46955.98
TXN0002303,EXP023,L07,Forecast,2026-02-01,180957.18
TXN0002304,EXP025,L08,Forecast,2025-06-01,27276.74
TXN0002305,EXP022,L04,Forecast,2026-03-01,77560.67
TXN0002306,EXP024,L10,Actual,2026-05-01,66637.62
TXN0002307,HC003,L08,Budget,2026-06-01,59.0
TXN0002308,EXP033,L05,Forecast,2025-09-01,264158.2
TXN0002309,HC001,L04,Budget,2025-05-01,51.0
TXN0002310,EXP056,L07,Forecast,2025-03-01,187431.55
TXN0002311,EXP035,L07,Budget,2026-02-01,189647.44
TXN0002312,EXP056,L07,Budget,2026-01-01,254339.04
TXN0002313,EXP042,L12,Actual,2025-08-01,271764.73
TXN0002314,EXP022,L04,Forecast,2026-05-01,232799.55
TXN0002315,EXP049,L04,Budget,2025-04-01,153086.24
TXN0002316,EXP055,L06,Actual,2025-05-01,360698.5
TXN0002317,EXP042,L12,Forecast,2025-03-01,132769.89
TXN0002318,EXP008,L02,Actual,2025-02-01,47546.18
TXN0002319,REV004,L01,Forecast,2025-05-01,400426.35
TXN0002320,EXP020,L04,Budget,2026-03-01,352174.53
TXN0002321,EXP009,L04,Budget,2026-05-01,252383.34
TXN0002322,REV003,L10,Forecast,2025-03-01,436122.36
TXN0002323,EXP026,L04,Budget,2026-05-01,67910.55
TXN0002324,EXP027,L02,Forecast,2025-06-01,261210.23
TXN0002325,EXP050,L10,Actual,2025-10-01,337294.03
TXN0002326,EXP021,L02,Budget,2025-01-01,184142.03
TXN0002327,EXP034,L11,Forecast,2025-11-01,380660.97
TXN0002328,EXP007,L02,Forecast,2026-03-01,253275.66
TXN0002329,EXP001,L02,Budget,2026-02-01,216855.09
TXN0002330,EXP028,L12,Forecast,2025-04-01,288254.47
TXN0002331,EXP057,L08,Actual,2025-04-01,70253.22
TXN0002332,EXP031,L10,Actual,2026-01-01,54707.82
TXN0002333,EXP036,L06,Budget,2026-05-01,55120.61
TXN0002334,REV002,L09,Budget,2025-04-01,437846.06
TXN0002335,EXP041,L06,Budget,2026-02-01,79458.1
TXN0002336,EXP058,L12,Actual,2025-09-01,109190.75
TXN0002337,EXP021,L02,Forecast,2026-01-01,252825.2
TXN0002338,EXP007,L02,Forecast,2025-09-01,134935.14
TXN0002339,EXP034,L11,Forecast,2026-04-01,360196.12
TXN0002340,EXP001,L02,Budget,2025-01-01,294842.31
TXN0002341,EXP019,L03,Forecast,2025-05-01,120706.12
TXN0002342,EXP043,L10,Actual,2025-07-01,164313.1
TXN0002343,REV002,L09,Forecast,2025-03-01,847969.76
TXN0002344,EXP005,L05,Budget,2026-03-01,146964.28
TXN0002345,REV001,L04,Budget,2026-06-01,823051.78
TXN0002346,EXP037,L01,Actual,2026-01-01,329521.39
TXN0002347,EXP060,L07,Forecast,2025-02-01,101470.38
TXN0002348,EXP025,L08,Forecast,2026-03-01,2306.13
TXN0002349,EXP059,L07,Actual,2025-08-01,151422.19
TXN0002350,EXP004,L10,Forecast,2025-10-01,18727.4
TXN0002351,EXP023,L07,Budget,2026-02-01,103825.19
TXN0002352,EXP049,L04,Budget,2026-06-01,326430.71
TXN0002353,EXP051,L01,Actual,2025-09-01,272508.53
TXN0002354,HC001,L04,Actual,2025-09-01,54.0
TXN0002355,EXP057,L08,Forecast,2026-06-01,60454.34
TXN0002356,EXP023,L07,Forecast,2026-03-01,399234.88
TXN0002357,HC001,L04,Forecast,2025-12-01,18.0
TXN0002358,EXP046,L06,Actual,2026-02-01,62603.52
TXN0002359,EXP008,L02,Budget,2025-08-01,172299.24
TXN0002360,EXP025,L08,Actual,2026-03-01,242518.97
TXN0002361,EXP040,L10,Forecast,2026-02-01,114914.12
TXN0002362,REV005,L03,Budget,2025-12-01,544255.3
TXN0002363,EXP037,L01,Actual,2025-06-01,55685.6
TXN0002364,REV004,L01,Actual,2025-06-01,564107.37
TXN0002365,EXP025,L08,Budget,2025-06-01,384575.91
TXN0002366,EXP037,L01,Forecast,2025-05-01,6409.69
TXN0002367,EXP027,L02,Actual,2025-03-01,386666.36
TXN0002368,EXP060,L07,Forecast,2026-02-01,72414.44
TXN0002369,EXP058,L12,Actual,2026-01-01,244888.58
TXN0002370,EXP038,L09,Forecast,2025-05-01,236019.11
TXN0002371,EXP048,L04,Forecast,2026-06-01,100683.44
TXN0002372,EXP021,L02,Forecast,2026-04-01,346334.2
TXN0002373,EXP026,L04,Forecast,2026-05-01,186668.54
TXN0002374,EXP032,L01,Actual,2025-06-01,150123.24
TXN0002375,EXP050,L10,Actual,2025-01-01,121840.94
TXN0002376,HC001,L04,Actual,2026-05-01,12.0
TXN0002377,REV004,L01,Forecast,2025-09-01,810930.88
TXN0002378,EXP053,L08,Budget,2025-04-01,132293.51
TXN0002379,EXP039,L07,Forecast,2025-07-01,390467.2
TXN0002380,EXP039,L07,Budget,2025-05-01,396434.77
TXN0002381,EXP026,L04,Budget,2025-01-01,3758.77
TXN0002382,REV005,L03,Actual,2025-10-01,92219.79
TXN0002383,EXP043,L10,Forecast,2026-03-01,372118.61
TXN0002384,EXP005,L05,Forecast,2025-03-01,382720.44
TXN0002385,EXP020,L04,Forecast,2025-08-01,341457.01
TXN0002386,EXP056,L07,Actual,2025-03-01,88655.41
TXN0002387,EXP003,L12,Budget,2025-07-01,207601.31
TXN0002388,EXP037,L01,Actual,2025-11-01,62617.69
TXN0002389,EXP041,L06,Forecast,2026-04-01,54693.31
TXN0002390,EXP038,L09,Forecast,2026-06-01,175041.94
TXN0002391,EXP021,L02,Forecast,2026-01-01,120254.83
TXN0002392,EXP048,L04,Forecast,2025-05-01,120146.89
TXN0002393,REV001,L04,Actual,2025-05-01,97269.52
TXN0002394,EXP007,L02,Budget,2025-11-01,332997.03
TXN0002395,REV002,L09,Forecast,2026-04-01,894327.26
TXN0002396,EXP028,L12,Forecast,2025-04-01,249709.33
TXN0002397,HC002,L04,Forecast,2026-01-01,9.0
TXN0002398,EXP059,L07,Forecast,2026-06-01,368644.36
TXN0002399,EXP053,L08,Budget,2025-12-01,162114.7
TXN0002400,EXP004,L10,Budget,2025-03-01,190595.51
TXN0002401,EXP024,L10,Budget,2025-01-01,180530.82
TXN0002402,EXP027,L02,Actual,2025-04-01,374706.02
TXN0002403,EXP028,L12,Forecast,2025-11-01,391311.96
TXN0002404,EXP005,L05,Forecast,2025-10-01,340130.5
TXN0002405,REV001,L04,Actual,2025-08-01,726092.29
TXN0002406,EXP020,L04,Actual,2025-09-01,49965.36
TXN0002407,EXP006,L08,Actual,2025-08-01,385817.33
TXN0002408,EXP043,L10,Budget,2026-04-01,264869.51
TXN0002409,EXP021,L02,Actual,2025-04-01,7067.63
TXN0002410,EXP032,L01,Actual,2026-04-01,80186.82
TXN0002411,EXP006,L08,Budget,2026-04-01,396250.58
TXN0002412,EXP023,L07,Budget,2025-08-01,168779.4
TXN0002413,EXP049,L04,Forecast,2025-06-01,386467.28
TXN0002414,EXP005,L05,Forecast,2025-11-01,333663.74
TXN0002415,EXP048,L04,Forecast,2025-03-01,237132.95
TXN0002416,EXP034,L11,Actual,2025-07-01,85566.95
TXN0002417,REV003,L10,Budget,2025-10-01,671998.04
TXN0002418,EXP052,L04,Actual,2025-10-01,111474.55
TXN0002419,EXP029,L08,Actual,2026-06-01,244355.62
TXN0002420,EXP050,L10,Actual,2026-04-01,173638.26
TXN0002421,EXP029,L08,Forecast,2026-06-01,167561.16
TXN0002422,EXP004,L10,Budget,2025-11-01,394605.14
TXN0002423,EXP060,L07,Budget,2026-04-01,166588.46
TXN0002424,REV005,L03,Forecast,2025-03-01,718463.46
TXN0002425,EXP041,L06,Budget,2026-06-01,341626.18
TXN0002426,EXP023,L07,Budget,2026-04-01,278640.45
TXN0002427,EXP043,L10,Budget,2026-06-01,238049.62
TXN0002428,EXP001,L02,Actual,2025-12-01,154643.61
TXN0002429,HC002,L04,Budget,2025-03-01,36.0
TXN0002430,EXP051,L01,Actual,2026-05-01,2579.34
TXN0002431,EXP023,L07,Forecast,2025-03-01,292110.06
TXN0002432,EXP052,L04,Budget,2025-11-01,358288.62
TXN0002433,EXP029,L08,Actual,2025-09-01,287888.67
TXN0002434,EXP040,L10,Actual,2025-12-01,101052.79
TXN0002435,EXP043,L10,Budget,2026-01-01,20662.62
TXN0002436,EXP032,L01,Actual,2025-01-01,22130.21
TXN0002437,REV001,L04,Forecast,2025-08-01,808421.61
TXN0002438,EXP052,L04,Budget,2025-10-01,128935.42
TXN0002439,EXP020,L04,Budget,2026-06-01,111963.99
TXN0002440,REV002,L09,Budget,2026-06-01,177169.62
TXN0002441,EXP001,L02,Forecast,2025-01-01,273027.1
TXN0002442,EXP038,L09,Actual,2026-01-01,308040.29
TXN0002443,EXP050,L10,Forecast,2025-02-01,96941.87
TXN0002444,EXP024,L10,Forecast,2026-06-01,160937.4
TXN0002445,HC003,L08,Forecast,2025-01-01,43.0
TXN0002446,EXP029,L08,Forecast,2026-06-01,6954.13
TXN0002447,EXP026,L04,Actual,2025-06-01,244016.04
TXN0002448,EXP022,L04,Budget,2026-01-01,114428.85
TXN0002449,EXP028,L12,Forecast,2025-07-01,347046.75
TXN0002450,EXP047,L07,Budget,2025-11-01,288891.52
TXN0002451,EXP004,L10,Budget,2025-02-01,373151.15
TXN0002452,EXP039,L07,Actual,2025-10-01,106931.55
TXN0002453,REV002,L09,Forecast,2026-05-01,815002.3
TXN0002454,EXP049,L04,Actual,2026-04-01,18943.46
TXN0002455,EXP047,L07,Forecast,2026-06-01,194221.24
TXN0002456,REV003,L10,Forecast,2025-06-01,84872.33
TXN0002457,EXP044,L03,Forecast,2025-04-01,240595.11
TXN0002458,EXP040,L10,Budget,2026-06-01,335960.08
TXN0002459,EXP053,L08,Forecast,2025-10-01,346529.78
TXN0002460,EXP001,L02,Budget,2025-07-01,272938.29
TXN0002461,EXP059,L07,Budget,2026-01-01,152671.78
TXN0002462,EXP002,L10,Actual,2026-06-01,111719.47
TXN0002463,EXP022,L04,Forecast,2025-02-01,138478.27
TXN0002464,EXP052,L04,Actual,2025-08-01,76215.35
TXN0002465,EXP003,L12,Budget,2026-01-01,14874.72
TXN0002466,EXP030,L12,Forecast,2025-06-01,60402.54
TXN0002467,EXP021,L02,Budget,2026-04-01,271891.98
TXN0002468,EXP031,L10,Actual,2025-09-01,146616.67
TXN0002469,HC003,L08,Actual,2026-04-01,47.0
TXN0002470,EXP045,L04,Budget,2026-06-01,272200.65
TXN0002471,EXP044,L03,Budget,2025-07-01,33811.45
TXN0002472,EXP049,L04,Budget,2025-10-01,157379.8
TXN0002473,REV005,L03,Forecast,2025-11-01,669815.47
TXN0002474,EXP037,L01,Actual,2026-02-01,350806.89
TXN0002475,EXP032,L01,Actual,2026-02-01,54643.67
TXN0002476,EXP027,L02,Budget,2025-08-01,132033.31
TXN0002477,EXP049,L04,Forecast,2026-01-01,369293.94
TXN0002478,EXP024,L10,Budget,2025-01-01,56871.42
TXN0002479,EXP025,L08,Budget,2026-06-01,121880.33
TXN0002480,EXP004,L10,Actual,2026-04-01,325555.9
TXN0002481,EXP059,L07,Actual,2025-01-01,88000.57
TXN0002482,EXP025,L08,Forecast,2026-01-01,21270.64
TXN0002483,EXP060,L07,Budget,2026-01-01,96128.61
TXN0002484,EXP026,L04,Actual,2025-08-01,174721.14
TXN0002485,REV001,L04,Actual,2025-02-01,159875.85
TXN0002486,EXP034,L11,Forecast,2025-03-01,259497.78
TXN0002487,EXP028,L12,Actual,2025-01-01,250290.03
TXN0002488,EXP038,L09,Budget,2025-01-01,344113.28
TXN0002489,EXP038,L09,Budget,2025-04-01,395397.77
TXN0002490,REV004,L01,Forecast,2025-08-01,593230.36
TXN0002491,EXP005,L05,Actual,2025-05-01,11275.58
TXN0002492,HC002,L04,Actual,2025-06-01,45.0
TXN0002493,EXP008,L02,Actual,2025-12-01,228232.63
TXN0002494,EXP045,L04,Forecast,2025-12-01,94043.56
TXN0002495,EXP003,L12,Forecast,2025-06-01,387731.97
TXN0002496,REV003,L10,Budget,2026-06-01,415825.55
TXN0002497,EXP004,L10,Actual,2025-12-01,367058.12
TXN0002498,EXP032,L01,Actual,2025-11-01,104600.25
TXN0002499,HC003,L08,Forecast,2025-05-01,3.0
TXN0002500,EXP021,L02,Actual,2026-06-01,385132.43
TXN0002501,EXP019,L03,Forecast,2025-10-01,370440.09
TXN0002502,EXP010,L07,Forecast,2025-03-01,51493.58
TXN0002503,REV002,L09,Forecast,2026-06-01,152659.27
TXN0002504,EXP036,L06,Forecast,2026-01-01,140448.59
TXN0002505,EXP023,L07,Forecast,2025-07-01,114790.63
TXN0002506,EXP054,L07,Actual,2025-11-01,160458.49
TXN0002507,EXP026,L04,Budget,2025-06-01,239652.95
TXN0002508,EXP044,L03,Actual,2025-05-01,51092.49
TXN0002509,EXP040,L10,Actual,2025-02-01,127329.14
TXN0002510,EXP027,L02,Actual,2025-01-01,95424.03
TXN0002511,EXP052,L04,Actual,2025-04-01,324722.31
TXN0002512,EXP054,L07,Budget,2025-10-01,217620.79
TXN0002513,REV002,L09,Actual,2025-01-01,301882.79
TXN0002514,EXP056,L07,Forecast,2025-05-01,303592.23
TXN0002515,EXP058,L12,Actual,2025-01-01,54170.57
TXN0002516,EXP023,L07,Budget,2025-12-01,202579.21
TXN0002517,REV002,L09,Budget,2025-12-01,861658.91
TXN0002518,EXP044,L03,Budget,2025-03-01,177605.19
TXN0002519,EXP044,L03,Forecast,2025-03-01,170417.86
TXN0002520,EXP052,L04,Budget,2025-11-01,170452.2
TXN0002521,EXP023,L07,Forecast,2026-03-01,229688.48
TXN0002522,EXP024,L10,Budget,2025-06-01,103752.7
TXN0002523,REV005,L03,Budget,2025-08-01,552121.02
TXN0002524,EXP020,L04,Actual,2025-09-01,24532.53
TXN0002525,EXP025,L08,Actual,2025-12-01,87090.07
TXN0002526,EXP044,L03,Actual,2026-03-01,234242.81
TXN0002527,EXP021,L02,Forecast,2026-03-01,50997.08
TXN0002528,EXP060,L07,Forecast,2025-03-01,303871.57
TXN0002529,EXP060,L07,Forecast,2026-06-01,160348.13
TXN0002530,EXP048,L04,Actual,2026-01-01,233133.11
TXN0002531,EXP028,L12,Actual,2026-01-01,354299.53
TXN0002532,EXP036,L06,Budget,2025-07-01,352680.5
TXN0002533,EXP046,L06,Forecast,2026-04-01,107009.58
TXN0002534,EXP043,L10,Forecast,2026-03-01,159603.25
TXN0002535,REV001,L04,Actual,2026-03-01,91799.62
TXN0002536,EXP007,L02,Budget,2026-04-01,339330.86
TXN0002537,EXP052,L04,Forecast,2025-03-01,217740.23
TXN0002538,HC001,L04,Budget,2025-04-01,37.0
TXN0002539,EXP007,L02,Budget,2025-01-01,242181.06
TXN0002540,EXP028,L12,Actual,2025-08-01,88371.52
TXN0002541,EXP055,L06,Budget,2026-04-01,86655.17
TXN0002542,EXP044,L03,Budget,2025-07-01,227077.92
TXN0002543,EXP056,L07,Actual,2025-10-01,105112.35
TXN0002544,EXP007,L02,Forecast,2025-05-01,130219.69
TXN0002545,EXP049,L04,Budget,2026-01-01,374038.99
TXN0002546,EXP058,L12,Actual,2026-01-01,247689.98
TXN0002547,EXP038,L09,Forecast,2025-06-01,104798.35
TXN0002548,EXP029,L08,Actual,2025-08-01,249535.89
TXN0002549,EXP046,L06,Budget,2025-08-01,288930.16
TXN0002550,EXP056,L07,Actual,2025-05-01,20600.17
TXN0002551,HC001,L04,Forecast,2025-06-01,2.0
TXN0002552,EXP037,L01,Budget,2025-09-01,276118.46
TXN0002553,REV001,L04,Budget,2026-02-01,574320.24
TXN0002554,EXP010,L07,Budget,2026-05-01,113002.32
TXN0002555,EXP004,L10,Budget,2025-10-01,198868.32
TXN0002556,REV005,L03,Forecast,2026-05-01,176948.18
TXN0002557,EXP039,L07,Budget,2026-04-01,133896.97
TXN0002558,EXP021,L02,Budget,2025-11-01,337410.97
TXN0002559,EXP045,L04,Actual,2025-05-01,358886.26
TXN0002560,REV004,L01,Actual,2025-11-01,420954.88
TXN0002561,EXP045,L04,Forecast,2025-03-01,82292.32
TXN0002562,EXP010,L07,Budget,2025-01-01,3504.51
TXN0002563,EXP054,L07,Actual,2025-10-01,393903.17
TXN0002564,EXP009,L04,Forecast,2025-05-01,75353.41
TXN0002565,EXP049,L04,Actual,2025-05-01,365617.16
TXN0002566,EXP032,L01,Actual,2026-03-01,187811.13
TXN0002567,EXP009,L04,Budget,2026-02-01,354907.72
TXN0002568,EXP033,L05,Forecast,2025-02-01,382066.77
TXN0002569,EXP026,L04,Actual,2026-04-01,13254.31
TXN0002570,EXP052,L04,Actual,2025-01-01,84519.48
TXN0002571,EXP024,L10,Budget,2025-08-01,152623.95
TXN0002572,REV003,L10,Actual,2025-11-01,194045.86
TXN0002573,EXP033,L05,Actual,2025-05-01,252809.45
TXN0002574,EXP001,L02,Forecast,2025-02-01,256844.65
TXN0002575,EXP051,L01,Forecast,2025-10-01,291713.98
TXN0002576,EXP004,L10,Actual,2025-09-01,9364.05
TXN0002577,EXP042,L12,Actual,2026-04-01,313037.49
TXN0002578,EXP024,L10,Forecast,2025-06-01,172355.0
TXN0002579,EXP027,L02,Budget,2025-12-01,228531.51
TXN0002580,REV001,L04,Actual,2025-06-01,61724.39
TXN0002581,REV003,L10,Budget,2026-01-01,212273.73
TXN0002582,EXP033,L05,Forecast,2025-12-01,254448.51
TXN0002583,EXP051,L01,Actual,2025-09-01,378453.98
TXN0002584,EXP047,L07,Budget,2025-10-01,230323.29
TXN0002585,HC003,L08,Actual,2026-04-01,42.0
TXN0002586,EXP038,L09,Budget,2025-04-01,210042.01
TXN0002587,EXP009,L04,Forecast,2026-04-01,299927.52
TXN0002588,EXP054,L07,Forecast,2025-09-01,337161.19
TXN0002589,EXP039,L07,Budget,2025-09-01,240299.35
TXN0002590,EXP046,L06,Forecast,2026-02-01,15683.92
TXN0002591,EXP048,L04,Forecast,2025-11-01,325919.31
TXN0002592,REV001,L04,Actual,2025-07-01,171484.08
TXN0002593,EXP027,L02,Actual,2025-10-01,88158.34
TXN0002594,EXP004,L10,Forecast,2025-08-01,390193.15
TXN0002595,HC002,L04,Actual,2025-04-01,9.0
TXN0002596,EXP002,L10,Budget,2026-06-01,235118.08
TXN0002597,EXP060,L07,Forecast,2025-03-01,264892.09
TXN0002598,EXP059,L07,Budget,2025-11-01,247135.3
TXN0002599,EXP036,L06,Actual,2025-08-01,102088.18
TXN0002600,REV001,L04,Forecast,2025-03-01,205084.62
TXN0002601,EXP029,L08,Actual,2025-06-01,56713.33
TXN0002602,EXP008,L02,Forecast,2026-05-01,281873.21
TXN0002603,EXP020,L04,Actual,2025-10-01,70704.75
TXN0002604,EXP057,L08,Forecast,2025-06-01,137721.16
TXN0002605,EXP046,L06,Actual,2026-05-01,279041.15
TXN0002606,REV005,L03,Forecast,2026-05-01,497402.17
TXN0002607,EXP059,L07,Budget,2025-07-01,181199.99
TXN0002608,EXP042,L12,Forecast,2026-04-01,25007.81
TXN0002609,EXP043,L10,Forecast,2025-10-01,28822.23
TXN0002610,EXP034,L11,Budget,2026-01-01,279616.33
TXN0002611,EXP047,L07,Budget,2025-09-01,231062.75
TXN0002612,EXP024,L10,Actual,2025-10-01,188080.37
TXN0002613,EXP037,L01,Forecast,2026-06-01,389041.68
TXN0002614,HC003,L08,Actual,2025-01-01,49.0
TXN0002615,EXP044,L03,Actual,2026-05-01,172495.77
TXN0002616,EXP029,L08,Forecast,2025-09-01,227812.87
TXN0002617,EXP051,L01,Actual,2025-07-01,353670.43
TXN0002618,EXP035,L07,Budget,2025-01-01,342813.78
TXN0002619,EXP055,L06,Actual,2025-05-01,82129.58
TXN0002620,EXP052,L04,Budget,2025-02-01,336085.46
TXN0002621,REV004,L01,Forecast,2025-05-01,404603.71
TXN0002622,EXP025,L08,Actual,2025-05-01,4948.79
TXN0002623,EXP027,L02,Actual,2025-12-01,360545.61
TXN0002624,EXP047,L07,Actual,2026-05-01,163728.11
TXN0002625,HC003,L08,Actual,2026-04-01,43.0
TXN0002626,EXP060,L07,Forecast,2026-01-01,130344.53
TXN0002627,EXP049,L04,Actual,2026-04-01,142121.9
TXN0002628,EXP007,L02,Actual,2026-04-01,173519.45
TXN0002629,REV001,L04,Budget,2025-02-01,378452.6
TXN0002630,EXP029,L08,Actual,2026-05-01,315184.81
TXN0002631,EXP027,L02,Forecast,2025-05-01,117885.72
TXN0002632,REV004,L01,Actual,2025-03-01,402514.71
TXN0002633,EXP023,L07,Actual,2025-11-01,44391.53
TXN0002634,EXP007,L02,Actual,2025-10-01,105484.82
TXN0002635,EXP050,L10,Forecast,2026-04-01,373315.44
TXN0002636,REV001,L04,Budget,2025-07-01,221352.28
TXN0002637,EXP027,L02,Forecast,2026-02-01,8761.45
TXN0002638,EXP050,L10,Budget,2025-11-01,328591.73
TXN0002639,EXP056,L07,Budget,2025-03-01,182148.85
TXN0002640,HC001,L04,Actual,2025-07-01,3.0
TXN0002641,EXP057,L08,Forecast,2025-10-01,324336.34
TXN0002642,HC003,L08,Budget,2025-07-01,33.0
TXN0002643,EXP042,L12,Actual,2025-02-01,70996.67
TXN0002644,EXP052,L04,Forecast,2025-11-01,293066.16
TXN0002645,EXP035,L07,Forecast,2026-06-01,90888.86
TXN0002646,EXP039,L07,Actual,2025-03-01,86611.28
TXN0002647,EXP043,L10,Forecast,2025-01-01,234384.95
TXN0002648,EXP028,L12,Forecast,2025-03-01,329821.66
TXN0002649,EXP031,L10,Forecast,2026-04-01,347466.62
TXN0002650,EXP059,L07,Forecast,2026-04-01,55701.93
TXN0002651,HC003,L08,Actual,2025-05-01,36.0
TXN0002652,HC003,L08,Budget,2025-07-01,24.0
TXN0002653,EXP025,L08,Forecast,2025-09-01,211597.45
TXN0002654,EXP020,L04,Actual,2025-02-01,186687.4
TXN0002655,EXP023,L07,Actual,2026-04-01,121063.74
TXN0002656,EXP033,L05,Budget,2025-11-01,200309.61
TXN0002657,EXP041,L06,Budget,2025-09-01,271378.57
TXN0002658,EXP057,L08,Actual,2026-06-01,19972.64
TXN0002659,EXP043,L10,Actual,2025-01-01,69097.14
TXN0002660,EXP040,L10,Actual,2025-09-01,60561.27
TXN0002661,EXP056,L07,Budget,2025-08-01,387839.87
TXN0002662,EXP023,L07,Forecast,2025-05-01,134185.17
TXN0002663,HC003,L08,Forecast,2025-01-01,30.0
TXN0002664,EXP008,L02,Actual,2025-05-01,18265.87
TXN0002665,EXP002,L10,Forecast,2026-03-01,266665.18
TXN0002666,EXP031,L10,Actual,2026-06-01,175840.98
TXN0002667,EXP024,L10,Forecast,2025-12-01,382355.67
TXN0002668,EXP003,L12,Forecast,2025-10-01,28544.09
TXN0002669,EXP058,L12,Actual,2025-09-01,397385.07
TXN0002670,EXP044,L03,Forecast,2025-06-01,82183.7
TXN0002671,EXP033,L05,Forecast,2025-05-01,335961.43
TXN0002672,EXP021,L02,Forecast,2026-05-01,349769.19
TXN0002673,EXP045,L04,Forecast,2025-09-01,44196.43
TXN0002674,EXP027,L02,Budget,2025-08-01,259387.73
TXN0002675,EXP010,L07,Budget,2026-02-01,14388.93
TXN0002676,EXP042,L12,Actual,2026-06-01,151944.06
TXN0002677,EXP040,L10,Actual,2025-06-01,184780.15
TXN0002678,EXP054,L07,Actual,2025-10-01,371380.53
TXN0002679,EXP009,L04,Budget,2026-03-01,78602.98
TXN0002680,REV001,L04,Actual,2026-01-01,204524.31
TXN0002681,EXP038,L09,Budget,2025-03-01,149869.13
TXN0002682,EXP052,L04,Forecast,2025-03-01,188558.14
TXN0002683,EXP033,L05,Budget,2025-10-01,312017.88
TXN0002684,EXP057,L08,Actual,2025-12-01,329037.52
TXN0002685,EXP037,L01,Actual,2026-02-01,249897.3
TXN0002686,EXP038,L09,Budget,2026-02-01,371284.72
TXN0002687,HC001,L04,Budget,2026-03-01,47.0
TXN0002688,EXP005,L05,Budget,2026-04-01,49380.75
TXN0002689,EXP040,L10,Forecast,2025-01-01,392317.02
TXN0002690,EXP057,L08,Budget,2025-08-01,189667.49
TXN0002691,EXP053,L08,Forecast,2025-02-01,16292.8
TXN0002692,EXP053,L08,Actual,2025-11-01,329920.98
